MONTH,YEAR,VEHICLE_TYPE,SCENARIO,LGA,VALUE
Jun,2046,RES_SMALL,MEDIUM,Port Phillip,1076.0
Jun,2046,RES_SMALL,MEDIUM,Port Phillip,2679.0
Jun,2046,RES_SMALL,MEDIUM,Whittlesea,2050.0
Jun,2046,RES_SMALL,MEDIUM,Whittlesea,2682.0
Jun,2046,RES_SMALL,MEDIUM,Whittlesea,4853.0
Jun,2046,RES_SMALL,MEDIUM,Whittlesea,1014.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,765.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,154.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,146.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,374.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,467.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,483.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,941.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,278.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,8.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,188.0
Jun,2046,RES_SMALL,MEDIUM,Yarra Ranges,127.0
Jun,2046,RES_SMALL,MEDIUM,Greater Dandenong,2782.0
Jun,2046,RES_SMALL,MEDIUM,Casey,6250.0
Jun,2046,RES_SMALL,MEDIUM,Casey,5752.0
Jun,2046,RES_SMALL,MEDIUM,Casey,839.0
Jun,2046,RES_SMALL,MEDIUM,Cardinia,5757.0
Jun,2046,RES_SMALL,MEDIUM,Cardinia,282.0
Jun,2046,RES_SMALL,MEDIUM,Cardinia,113.0
Jun,2046,RES_SMALL,MEDIUM,Cardinia,377.0
Jun,2046,RES_SMALL,MEDIUM,Cardinia,338.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,2573.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,409.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,1772.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,1141.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,161.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,503.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,529.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,437.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,235.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,2248.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,3250.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,140.0
Jun,2046,RES_SMALL,MEDIUM,Mornington Peninsula,2268.0
Jun,2046,RES_SMALL,MEDIUM,Greater Dandenong,2640.0
Jun,2046,RES_SMALL,MEDIUM,Casey,11644.0
Jun,2046,RES_SMALL,MEDIUM,Casey,388.0
Jun,2046,RES_SMALL,MEDIUM,Cardinia,558.0
Jun,2046,RES_SMALL,HIGH,Melbourne,4353.0
Jun,2046,RES_SMALL,HIGH,Melbourne,972.0
Jun,2046,RES_SMALL,HIGH,Melbourne,578.0
Jun,2046,RES_SMALL,HIGH,Port Phillip,2127.0
Jun,2046,RES_SMALL,HIGH,Melbourne,2408.0
Jun,2046,RES_SMALL,HIGH,Melbourne,1298.0
Jun,2046,RES_SMALL,HIGH,Maribyrnong,2189.0
Jun,2046,RES_SMALL,HIGH,Maribyrnong,3343.0
Jun,2046,RES_SMALL,HIGH,Maribyrnong,1682.0
Jun,2046,RES_SMALL,HIGH,Hobsons Bay,2075.0
Jun,2046,RES_SMALL,HIGH,Hobsons Bay,2050.0
Jun,2046,RES_SMALL,HIGH,Maribyrnong,1408.0
Jun,2046,RES_SMALL,HIGH,Brimbank,5502.0
Jun,2046,RES_SMALL,HIGH,Brimbank,6389.0
Jun,2046,RES_SMALL,HIGH,Hobsons Bay,1553.0
Jun,2046,RES_SMALL,HIGH,Hobsons Bay,3435.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,1793.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,3331.0
Jun,2046,RES_SMALL,HIGH,Brimbank,1966.0
Jun,2046,RES_SMALL,HIGH,Brimbank,840.0
Jun,2046,RES_SMALL,HIGH,Brimbank,6260.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,3255.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,1928.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,2250.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,4576.0
Jun,2046,RES_SMALL,HIGH,Moonee Valley,3256.0
Jun,2046,RES_SMALL,HIGH,Hume,2285.0
Jun,2046,RES_SMALL,HIGH,Hume,2077.0
Jun,2046,RES_SMALL,HIGH,Hume,1263.0
Jun,2046,RES_SMALL,HIGH,Melbourne,1263.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,1461.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,2936.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,1256.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,3980.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,2593.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,1676.0
Jun,2046,RES_SMALL,HIGH,Merri-Bek,1171.0
Jun,2046,RES_SMALL,HIGH,Hume,121.0
Jun,2046,RES_SMALL,HIGH,Hume,80.0
Jun,2046,RES_SMALL,HIGH,Hume,11894.0
Jun,2046,RES_SMALL,HIGH,Yarra,1008.0
Jun,2046,RES_SMALL,HIGH,Yarra,1023.0
Jun,2046,RES_SMALL,HIGH,Yarra,896.0
Jun,2046,RES_SMALL,HIGH,Yarra,1868.0
Jun,2046,RES_SMALL,HIGH,Darebin,2575.0
Jun,2046,RES_SMALL,HIGH,Darebin,2009.0
Jun,2046,RES_SMALL,HIGH,Darebin,4247.0
Jun,2046,RES_SMALL,HIGH,Darebin,5758.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,2862.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,2709.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,4084.0
Jun,2046,RES_SMALL,HIGH,Darebin,1532.0
Jun,2046,RES_SMALL,HIGH,Banyule,1704.0
Jun,2046,RES_SMALL,HIGH,Darebin,3951.0
Jun,2046,RES_SMALL,HIGH,Banyule,3384.0
Jun,2046,RES_SMALL,HIGH,Banyule,1644.0
Jun,2046,RES_SMALL,HIGH,Banyule,1082.0
Jun,2046,RES_SMALL,HIGH,Nillumbik,234.0
Jun,2046,RES_SMALL,HIGH,Banyule,550.0
Jun,2046,RES_SMALL,HIGH,Nillumbik,1156.0
Jun,2046,RES_SMALL,HIGH,Nillumbik,3838.0
Jun,2046,RES_SMALL,HIGH,Nillumbik,231.0
Jun,2046,RES_SMALL,HIGH,Nillumbik,221.0
Jun,2046,RES_SMALL,HIGH,Nillumbik,647.0
Jun,2046,RES_SMALL,HIGH,Boroondara,3195.0
Jun,2046,RES_SMALL,HIGH,Boroondara,845.0
Jun,2046,RES_SMALL,HIGH,Boroondara,2070.0
Jun,2046,RES_SMALL,HIGH,Boroondara,2718.0
Jun,2046,RES_SMALL,HIGH,Manningham,1502.0
Jun,2046,RES_SMALL,HIGH,Manningham,2357.0
Jun,2046,RES_SMALL,HIGH,Manningham,1793.0
Jun,2046,RES_SMALL,HIGH,Manningham,3474.0
Jun,2046,RES_SMALL,HIGH,Manningham,3872.0
Jun,2046,RES_SMALL,HIGH,Manningham,1726.0
Jun,2046,RES_SMALL,HIGH,Yarra,5054.0
Jun,2046,RES_SMALL,HIGH,Boroondara,2628.0
Jun,2046,RES_SMALL,HIGH,Boroondara,1799.0
Jun,2046,RES_SMALL,HIGH,Boroondara,2873.0
Jun,2046,RES_SMALL,HIGH,Boroondara,1092.0
Jun,2046,RES_SMALL,HIGH,Boroondara,2406.0
Jun,2046,RES_SMALL,HIGH,Whitehorse,2466.0
Jun,2046,RES_SMALL,HIGH,Boroondara,2097.0
Jun,2046,RES_SMALL,HIGH,Whitehorse,4293.0
Jun,2046,RES_SMALL,HIGH,Whitehorse,3038.0
Jun,2046,RES_SMALL,HIGH,Maroondah,4674.0
Jun,2046,RES_SMALL,HIGH,Maroondah,2495.0
Jun,2046,RES_SMALL,HIGH,Maroondah,5900.0
Jun,2046,RES_SMALL,HIGH,Maroondah,1911.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,1801.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,2373.0
Jun,2046,RES_SMALL,HIGH,Stonnington,2476.0
Jun,2046,RES_SMALL,HIGH,Stonnington,1946.0
Jun,2046,RES_SMALL,HIGH,Stonnington,1147.0
Jun,2046,RES_SMALL,HIGH,Stonnington,1596.0
Jun,2046,RES_SMALL,HIGH,Monash,4684.0
Jun,2046,RES_SMALL,HIGH,Monash,8149.0
Jun,2046,RES_SMALL,HIGH,Whitehorse,1405.0
Jun,2046,RES_SMALL,HIGH,Knox,4662.0
Jun,2046,RES_SMALL,HIGH,Maroondah,3073.0
Jun,2046,RES_SMALL,HIGH,Maroondah,2920.0
Jun,2046,RES_SMALL,HIGH,Maroondah,5169.0
Jun,2046,RES_SMALL,HIGH,Glen Eira,1859.0
Jun,2046,RES_SMALL,HIGH,Glen Eira,2351.0
Jun,2046,RES_SMALL,HIGH,Glen Eira,3655.0
Jun,2046,RES_SMALL,HIGH,Kingston,3588.0
Jun,2046,RES_SMALL,HIGH,Monash,3045.0
Jun,2046,RES_SMALL,HIGH,Monash,1337.0
Jun,2046,RES_SMALL,HIGH,Monash,2375.0
Jun,2046,RES_SMALL,HIGH,Monash,2562.0
Jun,2046,RES_SMALL,HIGH,Greater Dandenong,2728.0
Jun,2046,RES_SMALL,HIGH,Greater Dandenong,3902.0
Jun,2046,RES_SMALL,HIGH,Greater Dandenong,4775.0
Jun,2046,RES_SMALL,HIGH,Greater Dandenong,7855.0
Jun,2046,RES_SMALL,HIGH,Knox,4775.0
Jun,2046,RES_SMALL,HIGH,Knox,1170.0
Jun,2046,RES_SMALL,HIGH,Stonnington,1997.0
Jun,2046,RES_SMALL,HIGH,Stonnington,2361.0
Jun,2046,RES_SMALL,HIGH,Port Phillip,1773.0
Jun,2046,RES_SMALL,HIGH,Glen Eira,1645.0
Jun,2046,RES_SMALL,HIGH,Bayside,3335.0
Jun,2046,RES_SMALL,HIGH,Kingston,2188.0
Jun,2046,RES_SMALL,HIGH,Bayside,1425.0
Jun,2046,RES_SMALL,HIGH,Bayside,1405.0
Jun,2046,RES_SMALL,HIGH,Kingston,3271.0
Jun,2046,RES_SMALL,HIGH,Kingston,2825.0
Jun,2046,RES_SMALL,HIGH,Kingston,1825.0
Jun,2046,RES_SMALL,HIGH,Kingston,4910.0
Jun,2046,RES_SMALL,HIGH,Kingston,3192.0
Jun,2046,RES_SMALL,HIGH,Kingston,1599.0
Jun,2046,RES_SMALL,HIGH,Frankston,7134.0
Jun,2046,RES_SMALL,HIGH,Frankston,582.0
Jun,2046,RES_SMALL,HIGH,Kingston,2912.0
Jun,2046,RES_SMALL,HIGH,Glen Eira,3974.0
Jun,2046,RES_SMALL,HIGH,Port Phillip,1668.0
Jun,2046,RES_SMALL,HIGH,Port Phillip,1225.0
Jun,2046,RES_SMALL,HIGH,Port Phillip,3052.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,2331.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,3052.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,5528.0
Jun,2046,RES_SMALL,HIGH,Whittlesea,1154.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,870.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,176.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,165.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,425.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,531.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,549.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,1070.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,316.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,9.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,214.0
Jun,2046,RES_SMALL,HIGH,Yarra Ranges,144.0
Jun,2046,RES_SMALL,HIGH,Greater Dandenong,3167.0
Jun,2046,RES_SMALL,HIGH,Casey,7155.0
Jun,2046,RES_SMALL,HIGH,Casey,6568.0
Jun,2046,RES_SMALL,HIGH,Casey,954.0
Jun,2046,RES_SMALL,HIGH,Cardinia,6565.0
Jun,2046,RES_SMALL,HIGH,Cardinia,320.0
Jun,2046,RES_SMALL,HIGH,Cardinia,128.0
Jun,2046,RES_SMALL,HIGH,Cardinia,428.0
Jun,2046,RES_SMALL,HIGH,Cardinia,384.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,2927.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,465.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,2016.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,1298.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,183.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,571.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,602.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,497.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,268.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,2560.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,3701.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,160.0
Jun,2046,RES_SMALL,HIGH,Mornington Peninsula,2583.0
Jun,2046,RES_SMALL,HIGH,Greater Dandenong,3004.0
Jun,2046,RES_SMALL,HIGH,Casey,13333.0
Jun,2046,RES_SMALL,HIGH,Casey,441.0
Jun,2046,RES_SMALL,HIGH,Cardinia,635.0
Jun,2046,RES_MEDIUM,LOW,Melbourne,6821.0
Jun,2046,RES_MEDIUM,LOW,Melbourne,1530.0
Jun,2046,RES_MEDIUM,LOW,Melbourne,910.0
Jun,2046,RES_MEDIUM,LOW,Port Phillip,3345.0
Jun,2046,RES_MEDIUM,LOW,Melbourne,3785.0
Jun,2046,RES_MEDIUM,LOW,Melbourne,2041.0
Jun,2046,RES_MEDIUM,LOW,Maribyrnong,3443.0
Jun,2046,RES_MEDIUM,LOW,Maribyrnong,5262.0
Jun,2046,RES_MEDIUM,LOW,Maribyrnong,2647.0
Jun,2046,RES_MEDIUM,LOW,Hobsons Bay,3268.0
Jun,2046,RES_MEDIUM,LOW,Hobsons Bay,3227.0
Jun,2046,RES_MEDIUM,LOW,Maribyrnong,2219.0
Jun,2046,RES_MEDIUM,LOW,Brimbank,8648.0
Jun,2046,RES_MEDIUM,LOW,Brimbank,10035.0
Jun,2046,RES_MEDIUM,LOW,Hobsons Bay,2445.0
Jun,2046,RES_MEDIUM,LOW,Hobsons Bay,5414.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,2823.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,5237.0
Jun,2046,RES_MEDIUM,LOW,Brimbank,3098.0
Jun,2046,RES_MEDIUM,LOW,Brimbank,1325.0
Jun,2046,RES_MEDIUM,LOW,Brimbank,9840.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,5118.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,3036.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,3542.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,7194.0
Jun,2046,RES_MEDIUM,LOW,Moonee Valley,5120.0
Jun,2046,RES_MEDIUM,LOW,Hume,3599.0
Jun,2046,RES_MEDIUM,LOW,Hume,3270.0
Jun,2046,RES_MEDIUM,LOW,Hume,1991.0
Jun,2046,RES_MEDIUM,LOW,Melbourne,1985.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,2301.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,4618.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,1978.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,6248.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,4085.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,2639.0
Jun,2046,RES_MEDIUM,LOW,Merri-Bek,1845.0
Jun,2046,RES_MEDIUM,LOW,Hume,191.0
Jun,2046,RES_MEDIUM,LOW,Hume,126.0
Jun,2046,RES_MEDIUM,LOW,Hume,18611.0
Jun,2046,RES_MEDIUM,LOW,Yarra,1586.0
Jun,2046,RES_MEDIUM,LOW,Yarra,1609.0
Jun,2046,RES_MEDIUM,LOW,Yarra,1410.0
Jun,2046,RES_MEDIUM,LOW,Yarra,2939.0
Jun,2046,RES_MEDIUM,LOW,Darebin,4049.0
Jun,2046,RES_MEDIUM,LOW,Darebin,3163.0
Jun,2046,RES_MEDIUM,LOW,Darebin,6676.0
Jun,2046,RES_MEDIUM,LOW,Darebin,9041.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,4505.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,4266.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,6407.0
Jun,2046,RES_MEDIUM,LOW,Darebin,2411.0
Jun,2046,RES_MEDIUM,LOW,Banyule,2684.0
Jun,2046,RES_MEDIUM,LOW,Darebin,6216.0
Jun,2046,RES_MEDIUM,LOW,Banyule,5324.0
Jun,2046,RES_MEDIUM,LOW,Banyule,2590.0
Jun,2046,RES_MEDIUM,LOW,Banyule,1706.0
Jun,2046,RES_MEDIUM,LOW,Nillumbik,369.0
Jun,2046,RES_MEDIUM,LOW,Banyule,866.0
Jun,2046,RES_MEDIUM,LOW,Nillumbik,1822.0
Jun,2046,RES_MEDIUM,LOW,Nillumbik,6036.0
Jun,2046,RES_MEDIUM,LOW,Nillumbik,365.0
Jun,2046,RES_MEDIUM,LOW,Nillumbik,349.0
Jun,2046,RES_MEDIUM,LOW,Nillumbik,1020.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,5019.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,1331.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,3256.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,4275.0
Jun,2046,RES_MEDIUM,LOW,Manningham,2367.0
Jun,2046,RES_MEDIUM,LOW,Manningham,3708.0
Jun,2046,RES_MEDIUM,LOW,Manningham,2827.0
Jun,2046,RES_MEDIUM,LOW,Manningham,5469.0
Jun,2046,RES_MEDIUM,LOW,Manningham,6091.0
Jun,2046,RES_MEDIUM,LOW,Manningham,2717.0
Jun,2046,RES_MEDIUM,LOW,Yarra,7932.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,4130.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,2830.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,4514.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,1719.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,3786.0
Jun,2046,RES_MEDIUM,LOW,Whitehorse,3881.0
Jun,2046,RES_MEDIUM,LOW,Boroondara,3302.0
Jun,2046,RES_MEDIUM,LOW,Whitehorse,6749.0
Jun,2046,RES_MEDIUM,LOW,Whitehorse,4781.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,7352.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,3928.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,9274.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,3010.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,2837.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,3737.0
Jun,2046,RES_MEDIUM,LOW,Stonnington,3889.0
Jun,2046,RES_MEDIUM,LOW,Stonnington,3057.0
Jun,2046,RES_MEDIUM,LOW,Stonnington,1805.0
Jun,2046,RES_MEDIUM,LOW,Stonnington,2510.0
Jun,2046,RES_MEDIUM,LOW,Monash,7357.0
Jun,2046,RES_MEDIUM,LOW,Monash,12753.0
Jun,2046,RES_MEDIUM,LOW,Whitehorse,2213.0
Jun,2046,RES_MEDIUM,LOW,Knox,7328.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,4839.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,4599.0
Jun,2046,RES_MEDIUM,LOW,Maroondah,8127.0
Jun,2046,RES_MEDIUM,LOW,Glen Eira,2924.0
Jun,2046,RES_MEDIUM,LOW,Glen Eira,3700.0
Jun,2046,RES_MEDIUM,LOW,Glen Eira,5748.0
Jun,2046,RES_MEDIUM,LOW,Kingston,5641.0
Jun,2046,RES_MEDIUM,LOW,Monash,4792.0
Jun,2046,RES_MEDIUM,LOW,Monash,2107.0
Jun,2046,RES_MEDIUM,LOW,Monash,3736.0
Jun,2046,RES_MEDIUM,LOW,Monash,4035.0
Jun,2046,RES_MEDIUM,LOW,Greater Dandenong,4292.0
Jun,2046,RES_MEDIUM,LOW,Greater Dandenong,6142.0
Jun,2046,RES_MEDIUM,LOW,Greater Dandenong,7510.0
Jun,2046,RES_MEDIUM,LOW,Greater Dandenong,12267.0
Jun,2046,RES_MEDIUM,LOW,Knox,7510.0
Jun,2046,RES_MEDIUM,LOW,Knox,1843.0
Jun,2046,RES_MEDIUM,LOW,Stonnington,3142.0
Jun,2046,RES_MEDIUM,LOW,Stonnington,3714.0
Jun,2046,RES_MEDIUM,LOW,Port Phillip,2791.0
Jun,2046,RES_MEDIUM,LOW,Glen Eira,2590.0
Jun,2046,RES_MEDIUM,LOW,Bayside,5240.0
Jun,2046,RES_MEDIUM,LOW,Kingston,3442.0
Jun,2046,RES_MEDIUM,LOW,Bayside,2245.0
Jun,2046,RES_MEDIUM,LOW,Bayside,2214.0
Jun,2046,RES_MEDIUM,LOW,Kingston,5150.0
Jun,2046,RES_MEDIUM,LOW,Kingston,4446.0
Jun,2046,RES_MEDIUM,LOW,Kingston,2875.0
Jun,2046,RES_MEDIUM,LOW,Kingston,7716.0
Jun,2046,RES_MEDIUM,LOW,Kingston,5026.0
Jun,2046,RES_MEDIUM,LOW,Kingston,2518.0
Jun,2046,RES_MEDIUM,LOW,Frankston,11195.0
Jun,2046,RES_MEDIUM,LOW,Frankston,918.0
Jun,2046,RES_MEDIUM,LOW,Kingston,4584.0
Jun,2046,RES_MEDIUM,LOW,Glen Eira,6248.0
Jun,2046,RES_MEDIUM,LOW,Port Phillip,2624.0
Jun,2046,RES_MEDIUM,LOW,Port Phillip,1929.0
Jun,2046,RES_MEDIUM,LOW,Port Phillip,4801.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,3673.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,4806.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,8697.0
Jun,2046,RES_MEDIUM,LOW,Whittlesea,1818.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,1371.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,277.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,261.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,670.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,837.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,865.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,1687.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,498.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,15.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,338.0
Jun,2046,RES_MEDIUM,LOW,Yarra Ranges,227.0
Jun,2046,RES_MEDIUM,LOW,Greater Dandenong,4986.0
Jun,2046,RES_MEDIUM,LOW,Casey,11204.0
Jun,2046,RES_MEDIUM,LOW,Casey,10308.0
Jun,2046,RES_MEDIUM,LOW,Casey,1503.0
Jun,2046,RES_MEDIUM,LOW,Cardinia,10319.0
Jun,2046,RES_MEDIUM,LOW,Cardinia,505.0
Jun,2046,RES_MEDIUM,LOW,Cardinia,202.0
Jun,2046,RES_MEDIUM,LOW,Cardinia,675.0
Jun,2046,RES_MEDIUM,LOW,Cardinia,605.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,4611.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,733.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,3176.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,2045.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,288.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,901.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,948.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,783.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,422.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,4028.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,5824.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,252.0
Jun,2046,RES_MEDIUM,LOW,Mornington Peninsula,4065.0
Jun,2046,RES_MEDIUM,LOW,Greater Dandenong,4730.0
Jun,2046,RES_MEDIUM,LOW,Casey,20877.0
Jun,2046,RES_MEDIUM,LOW,Casey,695.0
Jun,2046,RES_MEDIUM,LOW,Cardinia,1001.0
Jun,2046,RES_MEDIUM,MEDIUM,Melbourne,8322.0
Jun,2046,RES_MEDIUM,MEDIUM,Melbourne,1867.0
Jun,2046,RES_MEDIUM,MEDIUM,Melbourne,1110.0
Jun,2046,RES_MEDIUM,MEDIUM,Port Phillip,4082.0
Jun,2046,RES_MEDIUM,MEDIUM,Melbourne,4620.0
Jun,2046,RES_MEDIUM,MEDIUM,Melbourne,2491.0
Jun,2046,RES_MEDIUM,MEDIUM,Maribyrnong,4202.0
Jun,2046,RES_MEDIUM,MEDIUM,Maribyrnong,6421.0
Jun,2046,RES_MEDIUM,MEDIUM,Maribyrnong,3230.0
Jun,2046,RES_MEDIUM,MEDIUM,Hobsons Bay,3988.0
Jun,2046,RES_MEDIUM,MEDIUM,Hobsons Bay,3938.0
Jun,2046,RES_MEDIUM,MEDIUM,Maribyrnong,2708.0
Jun,2046,RES_MEDIUM,MEDIUM,Brimbank,10552.0
Jun,2046,RES_MEDIUM,MEDIUM,Brimbank,12243.0
Jun,2046,RES_MEDIUM,MEDIUM,Hobsons Bay,2984.0
Jun,2046,RES_MEDIUM,MEDIUM,Hobsons Bay,6606.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,3444.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,6390.0
Jun,2046,RES_MEDIUM,MEDIUM,Brimbank,3780.0
Jun,2046,RES_MEDIUM,MEDIUM,Brimbank,1616.0
Jun,2046,RES_MEDIUM,MEDIUM,Brimbank,12005.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,6245.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,3705.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,4323.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,8779.0
Jun,2046,RES_MEDIUM,MEDIUM,Moonee Valley,6247.0
Jun,2046,RES_MEDIUM,MEDIUM,Hume,4392.0
Jun,2046,RES_MEDIUM,MEDIUM,Hume,3990.0
Jun,2046,RES_MEDIUM,MEDIUM,Hume,2430.0
Jun,2046,RES_MEDIUM,MEDIUM,Melbourne,2423.0
Jun,2046,RES_MEDIUM,MEDIUM,Merri-Bek,2808.0
Jun,2046,RES_MEDIUM,MEDIUM,Merri-Bek,5635.0
