mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
TRAM,IN-BOUNDARY,1189101,2422313,2422313,0,0,2021,Yarra
TRAM,IN-BOUNDARY,1314493,2555215,2555215,0,0,2020,Yarra
TRAM,IN-BOUNDARY,3724116,8571662,8571662,0,0,2019,Yarra
TRAM,IN-BOUNDARY,4162545,7364818,7364818,0,0,2018,Yarra
TRAM,INBOUND,7736775,42147514,21073757,0,0,2023,Yarra
TRAM,INBOUND,6134507,32017741,16008870.5,0,0,2022,Yarra
TRAM,INBOUND,4247069,23577405,11788702.5,0,0,2021,Yarra
TRAM,INBOUND,4287344,26540110,13270055,0,0,2020,Yarra
TRAM,INBOUND,10468904,50152749,25076374.5,0,0,2019,Yarra
TRAM,INBOUND,11192646,43189803,21594901.5,0,0,2018,Yarra
TRAM,OUTBOUND,7601337,37214422,18607211,0,0,2023,Yarra
TRAM,OUTBOUND,5986612,29299802,14649901,0,0,2022,Yarra
TRAM,OUTBOUND,4209974,20225642,10112821,0,0,2021,Yarra
TRAM,OUTBOUND,4327147,23415864,11707932,0,0,2020,Yarra
TRAM,OUTBOUND,10596189,50941543,25470771.5,0,0,2019,Yarra
TRAM,OUTBOUND,11377729,44399232,22199616,0,0,2018,Yarra
TRAM,TOTAL,17470701,83526656,43845688,0,0,2023,Yarra
TRAM,TOTAL,13658745,64426686,33767914.5,0,0,2022,Yarra
TRAM,TOTAL,9646144,46225360,24323836.5,0,0,2021,Yarra
TRAM,TOTAL,9928984,52511189,27533202,0,0,2020,Yarra
TRAM,TOTAL,24789209,109665954,59118808,0,0,2019,Yarra
TRAM,TOTAL,26732920,94953853,51159335.5,0,0,2018,Yarra
