mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
ON FOOT,IN-BOUNDARY,33879643,33993616,33993616,0,0,2020,Boroondara
ON FOOT,IN-BOUNDARY,46300977,32512857,32512857,0,0,2019,Boroondara
ON FOOT,IN-BOUNDARY,42638369,30602809,30602809,0,0,2018,Boroondara
ON FOOT,INBOUND,1894510,3575793,1787896.5,0,0,2023,Boroondara
ON FOOT,INBOUND,1745685,3441452,1720726,0,0,2022,Boroondara
ON FOOT,INBOUND,1970154,4095992,2047996,0,0,2021,Boroondara
ON FOOT,INBOUND,2034842,4498834,2249417,0,0,2020,Boroondara
ON FOOT,INBOUND,2626420,6994466,3497233,0,0,2019,Boroondara
ON FOOT,INBOUND,2709847,6735368,3367684,0,0,2018,Boroondara
ON FOOT,OUTBOUND,2080729,3910528,1955264,0,0,2023,Boroondara
ON FOOT,OUTBOUND,1856057,3679708,1839854,0,0,2022,Boroondara
ON FOOT,OUTBOUND,2040147,4166314,2083157,0,0,2021,Boroondara
ON FOOT,OUTBOUND,2156574,4689893,2344946.5,0,0,2020,Boroondara
ON FOOT,OUTBOUND,2895529,7321507,3660753.5,0,0,2019,Boroondara
ON FOOT,OUTBOUND,2866912,6966673,3483336.5,0,0,2018,Boroondara
ON FOOT,TOTAL,42054720,38200983,34457822.5,0,0,2023,Boroondara
ON FOOT,TOTAL,40825647,38785574,35224994,0,0,2022,Boroondara
ON FOOT,TOTAL,39718642,42577743,38446590,0,0,2021,Boroondara
ON FOOT,TOTAL,38071059,43182343,38587979.5,0,0,2020,Boroondara
ON FOOT,TOTAL,51822926,46828830,39670843.5,0,0,2019,Boroondara
ON FOOT,TOTAL,48215128,44304850,37453829.5,0,0,2018,Boroondara
RAIL,IN-BOUNDARY,798232,2997919,2997919,0,0,2023,Boroondara
RAIL,IN-BOUNDARY,722282,2936008,2936008,0,0,2022,Boroondara
RAIL,IN-BOUNDARY,1442711,7048253,7048253,0,0,2019,Boroondara
RAIL,IN-BOUNDARY,1673928,7104509,7104509,0,0,2018,Boroondara
RAIL,INBOUND,5892172,64995267,32497633.5,0,0,2023,Boroondara
RAIL,INBOUND,4838821,54763841,27381920.5,0,0,2022,Boroondara
RAIL,INBOUND,2918189,34481343,17240671.5,0,0,2021,Boroondara
RAIL,INBOUND,3250707,39189643,19594821.5,0,0,2020,Boroondara
RAIL,INBOUND,9897133,136308821,68154410.5,0,0,2019,Boroondara
RAIL,INBOUND,8680169,97153843,48576921.5,0,0,2018,Boroondara
RAIL,OUTBOUND,5941511,61776898,30888449,0,0,2023,Boroondara
RAIL,OUTBOUND,5003437,53592819,26796409.5,0,0,2022,Boroondara
RAIL,OUTBOUND,2987581,33865047,16932523.5,0,0,2021,Boroondara
RAIL,OUTBOUND,3270109,37569424,18784712,0,0,2020,Boroondara
RAIL,OUTBOUND,10044238,130951175,65475587.5,0,0,2019,Boroondara
RAIL,OUTBOUND,8893496,97255806,48627903,0,0,2018,Boroondara
RAIL,TOTAL,12631915,129770084,66384001.5,0,0,2023,Boroondara
RAIL,TOTAL,10564540,111292668,57114338,0,0,2022,Boroondara
RAIL,TOTAL,5905770,68346390,34173195,0,0,2021,Boroondara
RAIL,TOTAL,6520816,76759067,38379533.5,0,0,2020,Boroondara
