mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
ON FOOT,IN-BOUNDARY,19941809,13183735,13183735,0,0,2019,Maribyrnong
ON FOOT,IN-BOUNDARY,19167452,12681290,12681290,0,0,2018,Maribyrnong
ON FOOT,INBOUND,421072,1393112,696556,0,0,2023,Maribyrnong
ON FOOT,INBOUND,402331,1306220,653110,0,0,2022,Maribyrnong
ON FOOT,INBOUND,505143,1580974,790487,0,0,2021,Maribyrnong
ON FOOT,INBOUND,583600,1892916,946458,0,0,2020,Maribyrnong
ON FOOT,INBOUND,841202,3145406,1572703,0,0,2019,Maribyrnong
ON FOOT,INBOUND,926509,3033679,1516839.5,0,0,2018,Maribyrnong
ON FOOT,OUTBOUND,451635,1546705,773352.5,0,0,2023,Maribyrnong
ON FOOT,OUTBOUND,426462,1434718,717359,0,0,2022,Maribyrnong
ON FOOT,OUTBOUND,521771,1607097,803548.5,0,0,2021,Maribyrnong
ON FOOT,OUTBOUND,604216,1997579,998789.5,0,0,2020,Maribyrnong
ON FOOT,OUTBOUND,918222,3326893,1663446.5,0,0,2019,Maribyrnong
ON FOOT,OUTBOUND,1001235,3223055,1611527.5,0,0,2018,Maribyrnong
ON FOOT,TOTAL,16827075,15746518,14276609.5,0,0,2023,Maribyrnong
ON FOOT,TOTAL,16050647,15470401,14099932,0,0,2022,Maribyrnong
ON FOOT,TOTAL,15575236,16001320,14407284.5,0,0,2021,Maribyrnong
ON FOOT,TOTAL,15024782,16566752,14621504.5,0,0,2020,Maribyrnong
ON FOOT,TOTAL,21701233,19656034,16419884.5,0,0,2019,Maribyrnong
ON FOOT,TOTAL,21095196,18938024,15809657,0,0,2018,Maribyrnong
RAIL,IN-BOUNDARY,271875,1197850,1197850,0,0,2018,Maribyrnong
RAIL,INBOUND,3802723,50087401,25043700.5,0,0,2023,Maribyrnong
RAIL,INBOUND,3204510,42628880,21314440,0,0,2022,Maribyrnong
RAIL,INBOUND,2216937,29792995,14896497.5,0,0,2021,Maribyrnong
RAIL,INBOUND,2453096,32146675,16073337.5,0,0,2020,Maribyrnong
RAIL,INBOUND,5904680,80159166,40079583,0,0,2019,Maribyrnong
RAIL,INBOUND,6226007,91758925,45879462.5,0,0,2018,Maribyrnong
