mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
RAIL,OUTBOUND,2031899,27215971,13607985.5,0,0,2021,Bayside
RAIL,OUTBOUND,2121192,28828119,14414059.5,0,0,2020,Bayside
RAIL,OUTBOUND,5536275,80256698,40128349,0,0,2018,Bayside
RAIL,TOTAL,7760034,104487352,52243676,0,0,2023,Bayside
RAIL,TOTAL,5561645,75088580,37544290,0,0,2022,Bayside
RAIL,TOTAL,3938603,53139406,26569703,0,0,2021,Bayside
RAIL,TOTAL,4100876,55675813,27837906.5,0,0,2020,Bayside
RAIL,TOTAL,329924,1932968,1932968,0,0,2019,Bayside
RAIL,TOTAL,11081129,156975475,79370118.5,0,0,2018,Bayside
TRAM,INBOUND,328977,3344435,1672217.5,0,0,2019,Bayside
TRAM,INBOUND,317437,3310989,1655494.5,0,0,2018,Bayside
TRAM,OUTBOUND,318525,3199651,1599825.5,0,0,2019,Bayside
TRAM,OUTBOUND,311306,2919139,1459569.5,0,0,2018,Bayside
TRAM,TOTAL,647502,6544086,3272043,0,0,2019,Bayside
TRAM,TOTAL,628743,6230128,3115064,0,0,2018,Bayside
