mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
ON FOOT,OUTBOUND,4835872,8967399,4483699.5,0,0,2021,Melbourne
ON FOOT,OUTBOUND,4766739,9711594,4855797,0,0,2020,Melbourne
ON FOOT,OUTBOUND,9266957,19597473,9798736.5,0,0,2019,Melbourne
ON FOOT,OUTBOUND,10640043,21126277,10563138.5,0,0,2018,Melbourne
ON FOOT,TOTAL,148371261,126519987,115580133.5,0,0,2023,Melbourne
ON FOOT,TOTAL,131618646,115106967,104927019,0,0,2022,Melbourne
ON FOOT,TOTAL,95651806,81535634,72597573,0,0,2021,Melbourne
ON FOOT,TOTAL,86619671,77330092,67595654,0,0,2020,Melbourne
ON FOOT,TOTAL,228360889,185037373,165606034,0,0,2019,Melbourne
ON FOOT,TOTAL,227222155,192162703,171018673.5,0,0,2018,Melbourne
RAIL,IN-BOUNDARY,4310446,15017758,15017758,0,0,2023,Melbourne
RAIL,IN-BOUNDARY,3117871,11856034,11856034,0,0,2022,Melbourne
RAIL,IN-BOUNDARY,1902467,9261031,9261031,0,0,2021,Melbourne
RAIL,IN-BOUNDARY,2228491,10281206,10281206,0,0,2020,Melbourne
RAIL,IN-BOUNDARY,8165292,39892371,39892371,0,0,2019,Melbourne
RAIL,IN-BOUNDARY,11052406,40646213,40646213,0,0,2018,Melbourne
RAIL,INBOUND,29968130,651758325,325879162.5,0,0,2023,Melbourne
RAIL,INBOUND,23958111,513494379,256747189.5,0,0,2022,Melbourne
RAIL,INBOUND,16280828,343099562,171549781,0,0,2021,Melbourne
RAIL,INBOUND,16922992,352837564,176418782,0,0,2020,Melbourne
RAIL,INBOUND,47239410,1045683075,522841537.5,0,0,2019,Melbourne
RAIL,INBOUND,48369344,997273416,498636708,0,0,2018,Melbourne
RAIL,OUTBOUND,29221354,635854087,317927043.5,0,0,2023,Melbourne
RAIL,OUTBOUND,23069977,496531061,248265530.5,0,0,2022,Melbourne
RAIL,OUTBOUND,15824559,335806523,167903261.5,0,0,2021,Melbourne
RAIL,OUTBOUND,16612178,347778446,173889223,0,0,2020,Melbourne
RAIL,OUTBOUND,45361936,1030220610,515110305,0,0,2019,Melbourne
RAIL,OUTBOUND,46708903,983724437,491862218.5,0,0,2018,Melbourne
RAIL,TOTAL,63499930,1302630170,658823964,0,0,2023,Melbourne
RAIL,TOTAL,50145959,1021881474,516868754,0,0,2022,Melbourne
RAIL,TOTAL,34007854,688167116,348714073.5,0,0,2021,Melbourne
RAIL,TOTAL,35763661,710897216,360589211,0,0,2020,Melbourne
RAIL,TOTAL,100766638,2115796056,1077844214,0,0,2019,Melbourne
RAIL,TOTAL,106130653,2021644066,1031145140,0,0,2018,Melbourne
TRAM,IN-BOUNDARY,25250241,48220282,48220282,0,0,2023,Melbourne
TRAM,IN-BOUNDARY,19374490,38234287,38234287,0,0,2022,Melbourne
TRAM,IN-BOUNDARY,12758025,25180884,25180884,0,0,2021,Melbourne
TRAM,IN-BOUNDARY,13364105,25491533,25491533,0,0,2020,Melbourne
TRAM,IN-BOUNDARY,36819730,94087511,94087511,0,0,2019,Melbourne
TRAM,IN-BOUNDARY,40388138,70071314,70071314,0,0,2018,Melbourne
TRAM,INBOUND,7223058,71294661,35647330.5,0,0,2020,Melbourne
TRAM,INBOUND,17583990,131015431,65507715.5,0,0,2019,Melbourne
TRAM,INBOUND,19688987,106395004,53197502,0,0,2018,Melbourne
TRAM,OUTBOUND,7141440,67595202,33797601,0,0,2020,Melbourne
TRAM,OUTBOUND,17080020,122547434,61273717,0,0,2019,Melbourne
TRAM,OUTBOUND,18778528,103317456,51658728,0,0,2018,Melbourne
TRAM,TOTAL,25250241,48220282,48220282,0,0,2023,Melbourne
TRAM,TOTAL,19374490,38234287,38234287,0,0,2022,Melbourne
TRAM,TOTAL,12758025,25180884,25180884,0,0,2021,Melbourne
TRAM,TOTAL,27728603,164381396,94936464.5,0,0,2020,Melbourne
TRAM,TOTAL,71483740,347650376,220868943.5,0,0,2019,Melbourne
TRAM,TOTAL,78855653,279783774,174927544,0,0,2018,Melbourne
